age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,__role,__pair_id,__class,__orig_row
65.0, Private,150095.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,86,minority,14266
24.0, Private,142528.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,29135
35.0, Self-emp-not-inc,98360.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,13282
64.0, State-gov,277657.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,24.0, United-States, <=50K,neg,-1,majority,13003
22.0, Private,60783.0, 10th,6.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K,neg,-1,majority,12126
47.0, Private,276087.0, Assoc-voc,11.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,26.0, United-States, <=50K,neg,-1,majority,12075
53.0, Local-gov,86600.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,21174
33.0, Private,222654.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,6885
40.0, Private,182302.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,1169
36.0, Private,104772.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,48.0, United-States, <=50K,neg,-1,majority,2490
62.0, Private,121319.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103.0,0.0,40.0, United-States, >50K,anchor,153,minority,8366
38.0, Private,175360.0, 10th,6.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,2559.0,90.0, United-States, >50K,anchor,5,minority,6475
62.0, ?,378239.0, Masters,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,2.0, United-States, >50K,anchor,7,minority,20563
50.0, Self-emp-not-inc,37913.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Italy, >50K,anchor,201,minority,10431
56.0, Self-emp-inc,98418.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,40.0, United-States, >50K,pos,435,minority,25633
43.0, State-gov,506329.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024.0,0.0,40.0, ?, >50K,anchor,2,minority,18906
57.0, Self-emp-not-inc,35561.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,anchor,341,minority,21828
50.0, Private,398625.0, 11th,7.0, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,14823
41.0, Local-gov,195897.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,23989
53.0, Private,209022.0, 11th,7.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,37.0, United-States, <=50K,neg,-1,majority,3600
31.0, Local-gov,102130.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,28883
43.0, Private,114043.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,14824
40.0, Self-emp-not-inc,33310.0, Prof-school,15.0, Divorced, Other-service, Not-in-family, White, Female,0.0,2339.0,35.0, United-States, <=50K,neg,-1,majority,31735
37.0, Private,243409.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,23485
69.0, Private,165017.0, HS-grad,9.0, Widowed, Machine-op-inspct, Unmarried, White, Male,2538.0,0.0,40.0, United-States, <=50K,neg,-1,majority,6959
46.0, Local-gov,398986.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1902.0,52.0, United-States, >50K,pos,375,minority,19810
48.0, Private,182541.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,45.0, United-States, >50K,pos,236,minority,18987
45.0, Private,343377.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,30616
26.0, Private,34112.0, Assoc-voc,11.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,15205
39.0, Local-gov,239119.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,40.0, Dominican-Republic, <=50K,neg,-1,majority,25663
55.0, ?,170994.0, HS-grad,9.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,23744
43.0, Private,248186.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K,neg,-1,majority,30786
33.0, Private,198660.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,6600
39.0, Private,30916.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,28846
65.0, Private,161400.0, 11th,7.0, Widowed, Other-service, Unmarried, Other, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,356
42.0, Private,115178.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,15.0, United-States, <=50K,neg,-1,majority,11911
36.0, Private,183279.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,22093
37.0, Private,549174.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,pos,480,minority,17715
27.0, Private,34273.0, Assoc-voc,11.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,1876.0,36.0, Canada, <=50K,neg,-1,majority,15274
40.0, Private,146520.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,287,minority,6205
39.0, Private,104089.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,pos,488,minority,31322
31.0, Private,185480.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, ?, >50K,anchor,145,minority,11147
38.0, Private,114059.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,28189
50.0, Self-emp-not-inc,240922.0, Assoc-acdm,12.0, Never-married, Sales, Not-in-family, White, Female,0.0,1408.0,5.0, United-States, <=50K,neg,-1,majority,32147
28.0, Private,65389.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,30.0, United-States, <=50K,neg,-1,majority,5878
56.0, Private,201344.0, Some-college,10.0, Widowed, Craft-repair, Unmarried, White, Female,0.0,0.0,38.0, United-States, <=50K,neg,-1,majority,24138
65.0, Private,222810.0, Assoc-voc,11.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,23142
41.0, Self-emp-inc,223671.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1887.0,55.0, United-States, >50K,pos,124,minority,15731
22.0, Private,85389.0, HS-grad,9.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,23372
31.0, Private,237824.0, HS-grad,9.0, Married-spouse-absent, Priv-house-serv, Other-relative, Black, Female,0.0,0.0,60.0, Jamaica, <=50K,neg,-1,majority,8649
37.0, Private,433491.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,7548
48.0, Private,83444.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,43.0, United-States, >50K,anchor,33,minority,16796
39.0, Private,127772.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,3103.0,0.0,44.0, United-States, >50K,anchor,94,minority,2465
48.0, Private,128796.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,109,minority,31609
51.0, Self-emp-inc,338836.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,190,minority,15127
54.0, Private,90363.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,109,minority,18286
53.0, Private,99476.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K,neg,-1,majority,3434
42.0, Private,213464.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,8552
37.0, Private,103986.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,39.0, United-States, >50K,anchor,126,minority,31405
45.0, Private,206459.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,26320
49.0, Private,198774.0, Bachelors,13.0, Divorced, Sales, Other-relative, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,15824
30.0, Private,609789.0, 11th,7.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, Mexico, <=50K,neg,-1,majority,20596
53.0, Private,177705.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, >50K,anchor,298,minority,25815
19.0, Private,129151.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,19597
41.0, Self-emp-not-inc,174395.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,55.0, United-States, >50K,anchor,327,minority,23255
50.0, Private,145409.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,anchor,236,minority,20854
61.0, ?,584259.0, Masters,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,2.0, United-States, >50K,pos,7,minority,31390
22.0, Private,288132.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,25798
41.0, Self-emp-not-inc,27305.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K,pos,420,minority,5169
22.0, Private,173736.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,16037
34.0, Private,238912.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,6775
28.0, Private,110164.0, Some-college,10.0, Divorced, Other-service, Other-relative, Black, Male,0.0,0.0,24.0, United-States, <=50K,neg,-1,majority,25603
43.0, Private,172364.0, HS-grad,9.0, Separated, Exec-managerial, Not-in-family, White, Female,0.0,0.0,48.0, United-States, <=50K,neg,-1,majority,29355
43.0, Private,243476.0, HS-grad,9.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,4251
64.0, Private,144182.0, HS-grad,9.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,23.0, United-States, <=50K,neg,-1,majority,24911
46.0, Federal-gov,190729.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,10050
41.0, Private,469454.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,31630
33.0, Private,129707.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,60.0, United-States, >50K,anchor,117,minority,16742
27.0, Private,80165.0, Some-college,10.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,27284
50.0, Private,275181.0, 5th-6th,3.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,37.0, Cuba, <=50K,neg,-1,majority,17909
72.0, Self-emp-inc,172407.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,50.0, United-States, >50K,anchor,18,minority,14238
38.0, Private,439592.0, Some-college,10.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,23453
41.0, Private,349703.0, Assoc-acdm,12.0, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,20621
30.0, Private,194901.0, HS-grad,9.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,21339
27.0, Private,126730.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,12628
33.0, Local-gov,115488.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,6808
26.0, Private,50103.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,28316
52.0, Local-gov,153312.0, Assoc-acdm,12.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,344,minority,31065
33.0, Private,204494.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,56.0, United-States, >50K,pos,158,minority,21600
23.0, Private,197200.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,31174
28.0, Private,91299.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,14752
42.0, Self-emp-not-inc,178780.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,pos,386,minority,27994
39.0, Local-gov,327435.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,24255
34.0, Private,108116.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,anchor,310,minority,519
19.0, Private,607799.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,13307
27.0, Private,208249.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,62.0, United-States, <=50K,neg,-1,majority,21346
60.0, Private,232618.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,35.0, United-States, >50K,pos,88,minority,2956
30.0, Private,302438.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,20796
40.0, Local-gov,153031.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298.0,0.0,35.0, United-States, >50K,anchor,32,minority,22668
52.0, Local-gov,143533.0, 7th-8th,4.0, Never-married, Other-service, Other-relative, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,32401
66.0, Self-emp-not-inc,293114.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,1409.0,0.0,40.0, United-States, <=50K,neg,-1,majority,2002
45.0, Private,264526.0, Assoc-acdm,12.0, Divorced, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,11024
62.0, ?,232719.0, Masters,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,15220
28.0, Private,189186.0, Assoc-voc,11.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,10717
30.0, Self-emp-not-inc,79303.0, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,24032
38.0, Local-gov,162613.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,2258.0,60.0, United-States, <=50K,neg,-1,majority,22342
41.0, Private,203233.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,199,minority,10767
24.0, Private,373718.0, Some-college,10.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,25759
61.0, Private,107438.0, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,1651.0,40.0, United-States, <=50K,neg,-1,majority,12374
19.0, ?,35507.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,4021
46.0, Local-gov,209057.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,anchor,379,minority,28523
51.0, Private,194908.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,30985
18.0, Private,46247.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K,neg,-1,majority,1701
46.0, Private,192208.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,3374
34.0, Private,260560.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,13105
48.0, Private,190072.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K,pos,230,minority,21358
32.0, Private,267736.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,747
50.0, Self-emp-not-inc,114117.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,32.0, United-States, <=50K,neg,-1,majority,617
28.0, Private,314649.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,29260
48.0, Self-emp-not-inc,51620.0, Bachelors,13.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,8511
42.0, Private,39060.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,anchor,394,minority,29183
20.0, Private,366929.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,10586
50.0, Private,99476.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,32017
53.0, Self-emp-not-inc,321865.0, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States, >50K,anchor,193,minority,20201
33.0, Private,137310.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, ?, <=50K,neg,-1,majority,20632
